programcode,programname,subcode,subname,semester,slotno,exam date,exam timing,blockno,StudentCount
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,21LAT-255,POLITICAL SCIENCE - IV,4,3,13-Mar-23,13:00 - 14:00,B5,196
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,21LBT-255,SOCIOLOGY-III,4,13,16-Mar-23,09:45 - 10:45,B5,197
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,21LAT-254,ECONOMICS-III,4,13,16-Mar-23,09:45 - 10:45,B5,63
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,21LLT-263,FAMILY LAW-II,4,7,14-Mar-23,13:00 - 14:00,B5,260
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LCT-356,PRINCIPLES OF TAXATION ,6,10,15-Mar-23,11:15 - 12:15,B5,209
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LAT-354,POLITICAL SCIENCE-VI,6,2,13-Mar-23,11:15 - 12:15,B5,151
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LHT-351,LANGUAGE-II- HINDI,6,12,15-Mar-23,14:30 - 15:30,B5,140
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LPT-352,LANGUAGE-II-PUNJABI,6,8,14-Mar-23,14:30 - 15:30,B5,46
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LCT-359,INDIAN PENAL CODE-II AND PREVENTION OF CORRUPTION ACT,6,4,13-Mar-23,14:30 - 15:30,B5,209
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LCT-360,INTERPRETATION OF STATUTES AND PRINCIPLES OF LEGISLATION,6,6,14-Mar-23,11:15 - 12:15,B5,209
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LBT-355,HISTORY-VI,6,16,16-Mar-23,14:30 - 15:30,B5,58
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LCT-358,CODE OF CRIMINAL PROCEDURE-I,6,14,16-Mar-23,11:15 - 12:15,B5,209
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,20LFT-353,FRENCH,6,8,14-Mar-23,14:30 - 15:30,B5,23
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LDT-461,PROCEDURAL LAW -2 (CPC),8,7,14-Mar-23,13:00 - 14:00,B5,79
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LBT-461,COMPETITION LAW,8,5,14-Mar-23,09:45 - 10:45,B5,49
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LLT-463,PROPERTY LAW INCLUDING INDIAN EASEMENT ACT,8,11,15-Mar-23,13:00 - 14:00,B5,189
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LLT-464,"CLINICAL - II - PROFESSIONAL ETHICS, ACCOUNTANCY FOR LAWYERS AND BAR BENCH RELATIONS ",8,13,16-Mar-23,09:45 - 10:45,B5,189
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LBT-462,BANKING LAW,8,1,13-Mar-23,09:45 - 10:45,B5,49
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LLT-462,"LAW OF EQUITY, TRUSTS & SPECIFIC RELIEF ACT",8,9,15-Mar-23,09:45 - 10:45,B5,189
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LDT-462,PRISON ADMINISTRATION,8,5,14-Mar-23,09:45 - 10:45,B5,79
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LCT-462,INTERNATIONAL MODEL COURTS,8,7,14-Mar-23,13:00 - 14:00,B5,16
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LAT-462,LEGISLATIVE DRAFTING,8,5,14-Mar-23,09:45 - 10:45,B5,45
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LAT-461,HEALTH LAWS,8,15,16-Mar-23,13:00 - 14:00,B5,45
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LCT-461,PRIVATE INTERNATIONAL LAW,8,5,14-Mar-23,09:45 - 10:45,B5,16
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LLT-461,LAW OF EVIDENCE,8,3,13-Mar-23,13:00 - 14:00,B5,189
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LAT-565,FORENSIC PSYCHOLOGY INCLUDING NEURO LAWS,10,9,15-Mar-23,09:45 - 10:45,B5,170
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LLT-563,COMMERCIAL ARBITRATION,10,1,13-Mar-23,09:45 - 10:45,B5,201
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LBT-565,INSOLVENCY AND BANKRUPTCY LAW,10,11,15-Mar-23,13:00 - 14:00,B5,31
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LAT-564,INTERNATIONAL CRIMINAL LAW,10,5,14-Mar-23,09:45 - 10:45,B5,170
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LLT-562,PRIVATE INTERNATIONAL LAW,10,7,14-Mar-23,13:00 - 14:00,B5,201
BL201,Bachelor of Arts + Bachelor of Law (BA + LLB (Hons)) - Integrated,LBT-564,DATA PROTECTION AND PRIVACY LAWS,10,3,13-Mar-23,13:00 - 14:00,B5,31
